1e-14	0.0	0.0
0.0010000333344544813	2.594365495014351e-16	6.730732321721058e-32
0.0020000666688989623	4.149624457568459e-15	1.7219383138850328e-29
0.0030001000033434435	2.1001250341563e-14	4.41052515909e-28
0.004000133337787925	6.635554943695656e-14	4.4030589410803865e-27
0.005000166672232406	1.6195622804583736e-13	2.6229819802835273e-26
0.006000200006676887	3.357414911853945e-13	1.1272234890339233e-25
0.007000233341121368	6.21836125470962e-13	3.86680166940738e-25
0.00800026667556585	1.0605436183268583e-12	1.1247527663738248e-24
0.009000300010010332	1.6983383037834773e-12	2.884352994098139e-24
0.010000333344454814	2.5878575291759543e-12	6.697006591312675e-24
0.011000366678899294	3.7878938391244496e-12	1.4348139736476962e-23
0.012000400013343775	5.3633871743435355e-12	2.8765921981912733e-23
0.013000433347788257	7.385417083539914e-12	5.454438549784322e-23
0.014000466682232737	9.931194947116983e-12	9.86286330776419e-23
0.015000500016677219	1.3084056211714783e-11	1.711925269513122e-22
0.0160005333511217	1.693345263483081e-11	2.8674181813605854e-22
0.01700056668556618	2.157494453892364e-11	4.65478231857631e-22
0.018000600020010662	2.7110193074516975e-11	7.349625685375881e-22
0.01900063335445514	3.364695249190924e-11	1.1321174119927974e-21
0.020000666688899625	4.129906242116118e-11	1.7056125568669675e-21
0.021000700023344105	5.0186440160086484e-11	2.5186787759419414e-21
0.022000733357788585	6.043507297001252e-11	3.652398044890738e-21
0.02300076669223307	7.217701037911159e-11	5.209520827266382e-21
0.02400080002667755	8.555035649313092e-11	7.318863496101788e-21
0.025000833361122028	1.0069926231337147e-10	1.0140341430457195e-20
0.02600086669556651	1.1777391806178514e-10	1.387069577562408e-20
0.02700090003001099	1.3693054551307432e-10	1.8749974294508117e-20
0.02800093336445547	1.583313903336928e-10	2.506882916500019e-20
0.029000966698899955	1.8214471442765553e-10	3.3176696993932184e-20
0.030001000033344435	2.0854478828907701e-10	4.349092872253595e-20
0.031001033367788918	2.3771188336136474e-10	5.650693949120707e-20
0.0320010667022334	2.6983226440300074e-10	7.280945091285091e-20
0.03300110003667788	3.050981818598529e-10	9.308490057418788e-20
0.03400113337112236	3.4370786424395945e-10	1.1813509594314406e-19
0.03500116670556684	3.8586551051873803e-10	1.4889219220788632e-19
0.036001200040011325	4.317812824905735e-10	1.8643507590920445e-19
0.0370012333744558	4.816712972067413e-10	2.3200723855282493e-19
0.038001266708900285	5.357576193596295e-10	2.8703622670189765e-19
0.03900130004334477	5.942682536972211e-10	3.531547573523447e-19
0.04000133337778925	6.574371374398062e-10	4.322235896850467e-19
0.04100136671223373	7.255041327028899e-10	5.263562465689725e-19
0.04200140004667821	7.987150189262692e-10	6.379456814583905e-19
0.043001433381122695	8.773214853092521e-10	7.696929885852324e-19
0.04400146671556717	9.61581123251991e-10	9.246382565945608e-19
0.045001500050011654	1.0517574188029094e-09	1.1061936680069586e-18
0.04600153338445614	1.1481197451122002e-09	1.3181789491165036e-18
0.047001566718900614	1.2509433548913684e-09	1.564859277146872e-18
0.0480016000533451	1.3605093728788067e-09	1.8509857536910837e-18
0.04900163338778958	1.4771047883113797e-09	2.1818385556524057e-18
0.05000166672223406	1.6010224474019997e-09	2.563272877085089e-18
0.05100170005667854	1.7325610458231788e-09	3.001767777503907e-18
0.052001733391123024	1.8720251211965374e-09	3.50447805439091e-18
0.0530017667255675	2.0197250455882617e-09	4.0792892597765055e-18
0.054001800060011984	2.175977018010484e-09	4.734875982909798e-18
0.05500183339445647	2.3411030569285792e-09	5.4807635231603386e-18
0.056001866728900944	2.5154309927743674e-09	6.32739307940984e-18
0.05700190006334543	2.6992944604651974e-09	7.286190584298101e-18
0.05800193339778991	2.8930328919289154e-09	8.369639313782583e-18
0.059001966732234394	3.096991508634685e-09	9.591356404555342e-18
0.06000200006667887	3.3115213141296752e-09	1.0966173413935131e-17
0.061002033401123354	3.5369790865815767e-09	1.2510221058915444e-17
0.06200206673556784	3.773727371326958e-09	1.4241018273102275e-17
0.06300210007001232	4.022134473425441e-09	1.6177565722317347e-17
0.0640021334044568	4.2825744502196795e-09	1.834044392167439e-17
0.06500216673890129	4.555427103901152e-09	2.0751916098957238e-17
0.06600220007334577	4.841077974081732e-09	2.3436035951139282e-17
0.06700223340779025	5.139918330371055e-09	2.6418760442884374e-17
0.06800226674223472	5.452345164959644e-09	2.9728067797858804e-17
0.06900230007667921	5.778761185207825e-09	3.339408083566455e-17
0.07000233341112369	6.119574806240366e-09	3.744919580917181e-17
0.07100236674556817	6.4752001435468904e-09	4.192821689898967e-17
0.07200240008001266	6.84605700558803e-09	4.686849652376094e-17
0.07300243341445714	7.232570886407292e-09	5.231008162690637e-17
0.07400246674890161	7.635172958248681e-09	5.829586610237191e-17
0.0750025000833461	8.054300064180011e-09	6.487174952385013e-17
0.07600253341779058	8.49039471072195e-09	7.208680234385526e-17
0.07700256675223506	8.943905060482758e-09	7.999343773092909e-17
0.07800260008667954	9.415284924798731e-09	8.864759021514225e-17
0.07900263342112403	9.904993756380318e-09	9.810890131393308e-17
0.08000266675556851	1.041349664196395e-08	1.0844091231219444e-16
0.08100270009001298	1.0941264294969523e-08	1.1971126437237494e-16
0.08200273342445746	1.1488773048163575e-08	1.3199190615220977e-16
0.08300276675890195	1.2056504846328091e-08	1.4535930910953274e-16
0.08400280009334643	1.264494723893501e-08	1.5989469067545016e-16
0.08500283342779091	1.3254593372826365e-08	1.756842454789726e-16
0.0860028667622354	1.3885941984900067e-08	1.9281938480801042e-16
0.08700290009667987	1.4539497394801335e-08	2.1139698449343481e-16
0.08800293343112435	1.5215769497619778e-08	2.3151964140469644e-16
0.08900296676556883	1.591527375659205e-08	2.5329593874726767e-16
0.09000300010001332	1.6638531195810225e-08	2.7684072035395e-16
0.0910030334344578	1.7386068392935715e-08	3.0227537416383825e-16
0.09200306676890228	1.8158417471918805e-08	3.2972812508448614e-16
0.09300310010334675	1.8956116095723834e-08	3.593343374345602e-16
0.09400313343779124	1.9779707459059976e-08	3.9123682716599284e-16
0.09500316677223572	2.0629740281117583e-08	4.2558618406636535e-16
0.0960032001066802	2.1506768798310137e-08	4.625411041439664e-16
0.09700323344112469	2.2411352757021814e-08	5.022687323996692e-16
0.09800326677556917	2.3344057406360608e-08	5.449450161914595e-16
0.09900330011001365	2.4305453490917013e-08	5.9075506939913e-16
0.10000333344445812	2.5296117243528343e-08	6.39893547598332e-16
0.1010033667789026	2.631663037804855e-08	6.925650344548277e-16
0.10200340011334709	2.7367580082123642e-08	7.489844395514507e-16
0.10300343344779157	2.844955900997265e-08	8.09377407861916e-16
0.10400346678223606	2.956316527517416e-08	8.739807410872631e-16
0.10500350011668054	3.070900244345836e-08	9.430428310723313e-16
0.10600353345112501	3.1887679525504714e-08	1.0168241055212926e-15
0.10700356678556949	3.309981096974504e-08	1.0955974862328543e-15
0.10800360012001398	3.434601665517227e-08	1.1796488600773708e-15
0.10900363345445846	3.5626921884154646e-08	1.2692775629396573e-15
0.11000366678890294	3.6943157375255464e-08	1.3647968768528923e-15
0.11100370012334743	3.829535925605837e-08	1.4665345405505754e-15
0.1120037334577919	3.968416905599813e-08	1.5748332736650397e-15
0.11300376679223638	4.1110233699196965e-08	1.6900513148025898e-15
0.11400380012668086	4.257420549730629e-08	1.812562973726865e-15
0.11500383346112535	4.4076742142354166e-08	1.94275919788358e-15
0.11600386679556983	4.561850669959796e-08	2.0810481535012638e-15
0.11700390013001431	4.720016760038279e-08	2.2278558215042255e-15
0.1180039334644588	4.882239863500528e-08	2.3836266084753656e-15
0.11900396679890327	5.048587894558284e-08	2.548823972908045e-15
0.12000400013334775	5.2191293018928485e-08	2.7239310669876533e-15
0.12100403346779223	5.393933067943108e-08	2.9094513941450145e-15
0.12200406680223672	5.573068708194104e-08	3.1059094826252302e-15
