# Eigenvalor 1 =     1.2500
 # X      Psi(x)     |Psi(x)|^2
  -4.2189999629044905        3.7496143050733409E-004   1.4059607436810633E-007
  -4.2179999628569931        3.7648348017039584E-004   1.4173981084121285E-007
  -4.2169999628094956        3.7801128684011517E-004   1.4289253297851983E-007
  -4.2159999627619982        3.7954487069046081E-004   1.4405430886743861E-007
  -4.2149999627145007        3.8108425195863100E-004   1.4522520709086937E-007
  -4.2139999626670033        3.8262945094522512E-004   1.4640529673064443E-007
  -4.2129999626195058        3.8418048801441655E-004   1.4759464737099525E-007
  -4.2119999625720084        3.8573738359412503E-004   1.4879332910204116E-007
  -4.2109999625245109        3.8730015817618996E-004   1.5000141252330175E-007
  -4.2099999624770135        3.8886883231654349E-004   1.5121896874723202E-007
  -4.2089999624295160        3.9044342663538449E-004   1.5244606940278087E-007
  -4.2079999623820186        3.9202396181735267E-004   1.5368278663897318E-007
  -4.2069999623345211        3.9361045861170311E-004   1.5492919312851524E-007
  -4.2059999622870237        3.9520293783248110E-004   1.5618536207142392E-007
  -4.2049999622395262        3.9680142035869708E-004   1.5745136719867942E-007
  -4.2039999621920288        3.9840592713450226E-004   1.5872728277590233E-007
  -4.2029999621445313        4.0001647916936494E-004   1.6001318360705498E-007
  -4.2019999620970339        4.0163309753824634E-004   1.6130914503816651E-007
  -4.2009999620495364        4.0325580338177727E-004   1.6261524296108261E-007
  -4.1999999620020390        4.0488461790643516E-004   1.6393155381724000E-007
  -4.1989999619545415        4.0651956238472168E-004   1.6525815460146561E-007
  -4.1979999619070441        4.0816065815533977E-004   1.6659512286580014E-007
  -4.1969999618595466        4.0980792662337269E-004   1.6794253672334763E-007
  -4.1959999618120492        4.1146138926046149E-004   1.6930047485214901E-007
  -4.1949999617645517        4.1312106760498445E-004   1.7066901649908215E-007
  -4.1939999617170542        4.1478698326223579E-004   1.7204824148378626E-007
  -4.1929999616695568        4.1645915790460529E-004   1.7343823020261296E-007
  -4.1919999616220593        4.1813761327175842E-004   1.7483906363260260E-007
  -4.1909999615745619        4.1982237117081607E-004   1.7625082333548646E-007
  -4.1899999615270644        4.2151345347653577E-004   1.7767359146171568E-007
  -4.1889999614795670        4.2321088213149213E-004   1.7910745075451573E-007
  -4.1879999614320695        4.2491467914625841E-004   1.8055248455396772E-007
  -4.1869999613845721        4.2662486659958806E-004   1.8200877680111630E-007
  -4.1859999613370746        4.2834146663859685E-004   1.8347641204210419E-007
  -4.1849999612895772        4.3006450147894547E-004   1.8495547543233388E-007
  -4.1839999612420797        4.3179399340502190E-004   1.8644605274065610E-007
  -4.1829999611945823        4.3352996477012489E-004   1.8794823035358572E-007
  -4.1819999611470848        4.3527243799664731E-004   1.8946209527954518E-007
  -4.1809999610995874        4.3702143557625985E-004   1.9098773515313504E-007
  -4.1799999610520899        4.3877698007009543E-004   1.9252523823943292E-007
  -4.1789999610045925        4.4053909410893412E-004   1.9407469343832033E-007
  -4.1779999609570950        4.4230780039338738E-004   1.9563619028883661E-007
  -4.1769999609095976        4.4408312169408402E-004   1.9720981897356263E-007
  -4.1759999608621001        4.4586508085185569E-004   1.9879567032303181E-007
  -4.1749999608146027        4.4765370077792305E-004   2.0039383582017027E-007
  -4.1739999607671052        4.4944900445408178E-004   2.0200440760476523E-007
  -4.1729999607196078        4.5125101493288978E-004   2.0362747847796313E-007
  -4.1719999606721103        4.5305975533785429E-004   2.0526314190679640E-007
  -4.1709999606246129        4.5487524886361931E-004   2.0691149202873959E-007
  -4.1699999605771154        4.5669751877615376E-004   2.0857262365629532E-007
  -4.1689999605296180        4.5852658841293937E-004   2.1024663228160911E-007
  -4.1679999604821205        4.6036248118315958E-004   2.1193361408111497E-007
  -4.1669999604346231        4.6220522056788832E-004   2.1363366592021029E-007
  -4.1659999603871256        4.6405483012027990E-004   2.1534688535796185E-007
  -4.1649999603396282        4.6591133346575821E-004   2.1707337065184095E-007
  -4.1639999602921307        4.6777475430220708E-004   2.1881322076249021E-007
  -4.1629999602446333        4.6964511640016081E-004   2.2056653535852059E-007
  -4.1619999601971358        4.7152244360299515E-004   2.2233341482133974E-007
  -4.1609999601496384        4.7340675982711805E-004   2.2411396025001065E-007
  -4.1599999601021409        4.7529808906216159E-004   2.2590827346614250E-007
  -4.1589999600546435        4.7719645537117413E-004   2.2771645701881299E-007
  -4.1579999600071460        4.7910188289081222E-004   2.2953861418952156E-007
  -4.1569999599596485        4.8101439583153388E-004   2.3137484899717554E-007
  -4.1559999599121511        4.8293401847779120E-004   2.3322526620310758E-007
  -4.1549999598646536        4.8486077518822415E-004   2.3508997131612564E-007
  -4.1539999598171562        4.8679469039585418E-004   2.3696907059759553E-007
  -4.1529999597696587        4.8873578860827841E-004   2.3886267106655578E-007
  -4.1519999597221613        4.9068409440786425E-004   2.4077088050486586E-007
  -4.1509999596746638        4.9263963245194467E-004   2.4269380746238714E-007
  -4.1499999596271664        4.9460242747301328E-004   2.4463156126219734E-007
  -4.1489999595796689        4.9657250427892008E-004   2.4658425200583812E-007
  -4.1479999595321715        4.9854988775306739E-004   2.4855199057859609E-007
  -4.1469999594846740        5.0053460285460680E-004   2.5053488865481894E-007
  -4.1459999594371766        5.0252667461863514E-004   2.5253305870326358E-007
  -4.1449999593896791        5.0452612815639233E-004   2.5454661399248042E-007
  -4.1439999593421817        5.0653298865545923E-004   2.5657566859623157E-007
  -4.1429999592946842        5.0854728137995464E-004   2.5862033739894275E-007
  -4.1419999592471868        5.1056903167073461E-004   2.6068073610119158E-007
  -4.1409999591996893        5.1259826494559060E-004   2.6275698122522988E-007
  -4.1399999591521919        5.1463500669944888E-004   2.6484919012054181E-007
  -4.1389999591046944        5.1667928250456957E-004   2.6695748096943680E-007
  -4.1379999590571970        5.1873111801074682E-004   2.6908197279267935E-007
  -4.1369999590096995        5.2079053894550891E-004   2.7122278545515364E-007
  -4.1359999589622021        5.2285757111431898E-004   2.7338003967156511E-007
  -4.1349999589147046        5.2493224040077609E-004   2.7555385701217818E-007
  -4.1339999588672072        5.2701457276681609E-004   2.7774435990858967E-007
  -4.1329999588197097        5.2910459425291388E-004   2.7995167165954061E-007
  -4.1319999587722123        5.3120233097828529E-004   2.8217591643676376E-007
  -4.1309999587247148        5.3330780914108943E-004   2.8441721929086865E-007
  -4.1299999586772174        5.3542105501863180E-004   2.8667570615726475E-007
  -4.1289999586297199        5.3754209496756746E-004   2.8895150386212131E-007
  -4.1279999585822225        5.3967095542410465E-004   2.9124474012836593E-007
  -4.1269999585347250        5.4180766290420879E-004   2.9355554358172076E-007
  -4.1259999584872276        5.4395224400380663E-004   2.9588404375677680E-007
  -4.1249999584397301        5.4610472539899147E-004   2.9823037110310790E-007
  -4.1239999583922327        5.4826513384622808E-004   3.0059465699142239E-007
  -4.1229999583447352        5.5043349618255817E-004   3.0297703371975430E-007
  -4.1219999582972378        5.5260983932580647E-004   3.0537763451969362E-007
  -4.1209999582497403        5.5479419027478665E-004   3.0779659356265616E-007
  -4.1199999582022429        5.5698657610950861E-004   3.1023404596619344E-007
  -4.1189999581547454        5.5918702399138467E-004   3.1269012780034143E-007
  -4.1179999581072479        5.6139556116343789E-004   3.1516497609401131E-007
  -4.1169999580597505        5.6361221495050944E-004   3.1765872884141928E-007
  -4.1159999580122530        5.6583701275946668E-004   3.2017152500855685E-007
  -4.1149999579647556        5.6806998207941197E-004   3.2270350453970346E-007
  -4.1139999579172581        5.7031115048189148E-004   3.2525480836397869E-007
  -4.1129999578697607        5.7256054562110457E-004   3.2782557840193698E-007
  -4.1119999578222632        5.7481819523411343E-004   3.3041595757220333E-007
  -4.1109999577747658        5.7708412714105328E-004   3.3302608979815132E-007
  -4.1099999577272683        5.7935836924534305E-004   3.3565612001462327E-007
  -4.1089999576797709        5.8164094953389587E-004   3.3830619417469200E-007
  -4.1079999576322734        5.8393189607733060E-004   3.4097645925646643E-007
  -4.1069999575847760        5.8623123703018345E-004   3.4366706326993912E-007
  -4.1059999575372785        5.8853900063111984E-004   3.4637815526387727E-007
  -4.1049999574897811        5.9085521520314680E-004   3.4910988533275693E-007
  -4.1039999574422836        5.9317990915382600E-004   3.5186240462374126E-007
  -4.1029999573947862        5.9551311097548660E-004   3.5463586534370224E-007
  -4.1019999573472887        5.9785484924543882E-004   3.5743042076628639E-007
  -4.1009999572997913        6.0020515262618830E-004   3.6024622523902601E-007
  -4.0999999572522938        6.0256404986564990E-004   3.6308343419049343E-007
  -4.0989999572047964        6.0493156979736268E-004   3.6594220413750146E-007
  -4.0979999571572989        6.0730774134070504E-004   3.6882269269234870E-007
  -4.0969999571098015        6.0969259350111002E-004   3.7172505857010979E-007
  -4.0959999570623040        6.1208615537028149E-004   3.7464946159597237E-007
  -4.0949999570148066        6.1448845612640992E-004   3.7759606271261883E-007
  -4.0939999569673091        6.1689952503438919E-004   3.8056502398765500E-007
  -4.0929999569198117        6.1931939144603358E-004   3.8355650862108539E-007
  -4.0919999568723142        6.2174808480029568E-004   3.8657068095283565E-007
  -4.0909999568248168        6.2418563462348319E-004   3.8960770647032044E-007
  -4.0899999567773193        6.2663207052947810E-004   3.9266775181606085E-007
  -4.0889999567298219        6.2908742221995460E-004   3.9575098479534742E-007
  -4.0879999566823244        6.3155171948459815E-004   3.9885757438395257E-007
  -4.0869999566348270        6.3402499220132464E-004   4.0198769073588978E-007
  -4.0859999565873295        6.3650727033650060E-004   4.0514150519122308E-007
  -4.0849999565398321        6.3899858394516316E-004   4.0831919028392372E-007
  -4.0839999564923346        6.4149896317124036E-004   4.1152091974977638E-007
  -4.0829999564448372        6.4400843824777179E-004   4.1474686853433411E-007
  -4.0819999563973397        6.4652703949713065E-004   4.1799721280092435E-007
  -4.0809999563498423        6.4905479733124436E-004   4.2127212993870267E-007
  -4.0799999563023448        6.5159174225181760E-004   4.2457179857075913E-007
  -4.0789999562548473        6.5413790485055381E-004   4.2789639856227219E-007
  -4.0779999562073499        6.5669331580937873E-004   4.3124611102871640E-007
  -4.0769999561598524        6.5925800590066290E-004   4.3462111834411851E-007
  -4.0759999561123550        6.6183200598744578E-004   4.3802160414936647E-007
  -4.0749999560648575        6.6441534702366004E-004   4.4144775336057057E-007
  -4.0739999560173601        6.6700806005435490E-004   4.4489975217747391E-007
  -4.0729999559698626        6.6961017621592169E-004   4.4837778809191770E-007
  -4.0719999559223652        6.7222172673631867E-004   4.5188204989635786E-007
  -4.0709999558748677        6.7484274293529677E-004   4.5541272769243505E-007
  -4.0699999558273703        6.7747325622462490E-004   4.5897001289959624E-007
  -4.0689999557798728        6.8011329810831710E-004   4.6255409826377258E-007
  -4.0679999557323754        6.8276290018285844E-004   4.6616517786610789E-007
  -4.0669999556848779        6.8542209413743253E-004   4.6980344713174342E-007
  -4.0659999556373805        6.8809091175414910E-004   4.7346910283865620E-007
  -4.0649999555898830        6.9076938490827109E-004   4.7716234312655122E-007
  -4.0639999555423856        6.9345754556844402E-004   4.8088336750581063E-007
  -4.0629999554948881        6.9615542579692350E-004   4.8463237686649587E-007
  -4.0619999554473907        6.9886305774980503E-004   4.8840957348740727E-007
  -4.0609999553998932        7.0158047367725317E-004   4.9221516104519891E-007
  -4.0599999553523958        7.0430770592373108E-004   4.9604934462354886E-007
  -4.0589999553048983        7.0704478692823068E-004   4.9991233072238709E-007
  -4.0579999552574009        7.0979174922450371E-004   5.0380432726718074E-007
  -4.0569999552099034        7.1254862544129188E-004   5.0772554361827448E-007
  -4.0559999551624060        7.1531544830255936E-004   5.1167619058029151E-007
  -4.0549999551149085        7.1809225062772325E-004   5.1565648041158886E-007
  -4.0539999550674111        7.2087906533188693E-004   5.1966662683377491E-007
  -4.0529999550199136        7.2367592542607151E-004   5.2370684504128101E-007
  -4.0519999549724162        7.2648286401744871E-004   5.2777735171099485E-007
  -4.0509999549249187        7.2929991430957498E-004   5.3187836501195346E-007
  -4.0499999548774213        7.3212710960262456E-004   5.3601010461509346E-007
  -4.0489999548299238        7.3496448329362382E-004   5.4017279170306340E-007
  -4.0479999547824264        7.3781206887668540E-004   5.4436664898009480E-007
  -4.0469999547349289        7.4066989994324341E-004   5.4859190068193424E-007
  -4.0459999546874315        7.4353801018228847E-004   5.5284877258583691E-007
  -4.0449999546399340        7.4641643338060285E-004   5.5713749202061994E-007
  -4.0439999545924366        7.4930520342299744E-004   5.6145828787677961E-007
  -4.0429999545449391        7.5220435429254736E-004   5.6581139061666812E-007
  -4.0419999544974416        7.5511392007082906E-004   5.7019703228473446E-007
  -4.0409999544499442        7.5803393493815714E-004   5.7461544651782628E-007
  -4.0399999544024467        7.6096443317382227E-004   5.7906686855555661E-007
  -4.0389999543549493        7.6390544915632894E-004   5.8355153525073262E-007
  -4.0379999543074518        7.6685701736363399E-004   5.8806968507984881E-007
  -4.0369999542599544        7.6981917237338524E-004   5.9262155815364384E-007
  -4.0359999542124569        7.7279194886316056E-004   5.9720739622772175E-007
  -4.0349999541649595        7.7577538161070726E-004   6.0182744271323850E-007
  -4.0339999541174620        7.7876950549418179E-004   6.0648194268765244E-007
  -4.0329999540699646        7.8177435549239046E-004   6.1117114290554249E-007
  -4.0319999540224671        7.8478996668502926E-004   6.1589529180948934E-007
  -4.0309999539749697        7.8781637425292595E-004   6.2065463954102634E-007
  -4.0299999539274722        7.9085361347828130E-004   6.2544943795165481E-007
  -4.0289999538799748        7.9390171974491066E-004   6.3027994061392662E-007
  -4.0279999538324773        7.9696072853848582E-004   6.3514640283259404E-007
  -4.0269999537849799        8.0003067544677823E-004   6.4004908165582825E-007
  -4.0259999537374824        8.0311159615990119E-004   6.4498823588650422E-007
  -4.0249999536899850        8.0620352647055424E-004   6.4996412609355766E-007
  -4.0239999536424875        8.0930650227426578E-004   6.5497701462340611E-007
  -4.0229999535949901        8.1242055956963846E-004   6.6002716561144450E-007
  -4.0219999535474926        8.1554573445859278E-004   6.6511484499360549E-007
  -4.0209999534999952        8.1868206314661201E-004   6.7024032051799325E-007
  -4.0199999534524977        8.2182958194298777E-004   6.7540386175658608E-007
  -4.0189999534050003        8.2498832726106614E-004   6.8060574011701195E-007
  -4.0179999533575028        8.2815833561849313E-004   6.8584622885439276E-007
  -4.0169999533100054        8.3133964363746099E-004   6.9112560308326065E-007
  -4.0159999532625079        8.3453228804495543E-004   6.9644413978954846E-007
  -4.0149999532150105        8.3773630567300292E-004   7.0180211784265098E-007
  -4.0139999531675130        8.4095173345891832E-004   7.0719981800755962E-007
  -4.0129999531200156        8.4417860844555241E-004   7.1263752295706932E-007
  -4.0119999530725181        8.4741696778154114E-004   7.1811551728406152E-007
  -4.0109999530250207        8.5066684872155357E-004   7.2363408751385850E-007
  -4.0099999529775232        8.5392828862654161E-004   7.2919352211665417E-007
  -4.0089999529300258        8.5720132496398870E-004   7.3479411152001773E-007
  -4.0079999528825283        8.6048599530816111E-004   7.4043614812147668E-007
  -4.0069999528350309        8.6378233734035693E-004   7.4611992630117020E-007
  -4.0059999527875334        8.6709038884915789E-004   7.5184574243458387E-007
  -4.0049999527400360        8.7041018773067937E-004   7.5761389490535652E-007
  -4.0039999526925385        8.7374177198882262E-004   7.6342468411816770E-007
  -4.0029999526450410        8.7708517973552691E-004   7.6927841251170152E-007
  -4.0019999525975436        8.8044044919102055E-004   7.7517538457168601E-007
  -4.0009999525500461        8.8380761868407458E-004   7.8111590684401457E-007
  -3.9999999525025487        8.8718672665225582E-004   7.8710028794794446E-007
  -3.9989999524550512        8.9057781164217972E-004   7.9312883858937376E-007
  -3.9979999524075538        8.9398091230976425E-004   7.9920187157419836E-007
  -3.9969999523600563        8.9739606742048441E-004   8.0531970182175064E-007
  -3.9959999523125589        9.0082331584962654E-004   8.1148264637831607E-007
  -3.9949999522650614        9.0426269658254314E-004   8.1769102443073242E-007
  -3.9939999522175640        9.0771424871490826E-004   8.2394515732007032E-007
  -3.9929999521700665        9.1117801145297345E-004   8.3024536855539500E-007
  -3.9919999521225691        9.1465402411382388E-004   8.3659198382761154E-007
  -3.9909999520750716        9.1814232612563425E-004   8.4298533102339056E-007
  -3.9899999520275742        9.2164295702792617E-004   8.4942574023917972E-007
  -3.9889999519800767        9.2515595647182523E-004   8.5591354379529780E-007
  -3.9879999519325793        9.2868136422031861E-004   8.6244907625011203E-007
  -3.9869999518850818        9.3221922014851278E-004   8.6903267441430129E-007
  -3.9859999518375844        9.3576956424389253E-004   8.7566467736520452E-007
  -3.9849999517900869        9.3933243660657964E-004   8.8234542646125395E-007
  -3.9839999517425895        9.4290787744959138E-004   8.8907526535649366E-007
  -3.9829999516950920        9.4649592709910050E-004   8.9585454001518574E-007
  -3.9819999516475946        9.5009662599469509E-004   9.0268359872650350E-007
  -3.9809999516000971        9.5371001468963902E-004   9.0956279211931144E-007
  -3.9799999515525997        9.5733613385113215E-004   9.1649247317703279E-007
  -3.9789999515051022        9.6097502426057183E-004   9.2347299725260663E-007
  -3.9779999514576048        9.6462672681381454E-004   9.3050472208353355E-007
  -3.9769999514101073        9.6829128252143683E-004   9.3758800780700899E-007
  -3.9759999513626099        9.7196873250899815E-004   9.4472321697514835E-007
  -3.9749999513151124        9.7565911801730354E-004   9.5191071457030268E-007
  -3.9739999512676150        9.7936248040266568E-004   9.5915086802046170E-007
  -3.9729999512201175        9.8307886113716990E-004   9.6644404721475502E-007
  -3.9719999511726201        9.8680830180893574E-004   9.7379062451903551E-007
  -3.9709999511251226        9.9055084412238308E-004   9.8119097479156574E-007
  -3.9699999510776252        9.9430652989849523E-004   9.8864547539878719E-007
  -3.9689999510301277        9.9807540107508413E-004   9.9615450623119004E-007
  -3.9679999509826303        1.0018574997070558E-003   1.0037184497192732E-006
  -3.9669999509351328        1.0056528679666756E-003   1.0113376908496000E-006
  -3.9659999508876354        1.0094615481438345E-003   1.0190126171809470E-006
  -3.9649999508401379        1.0132835826463158E-003   1.0267436188605530E-006
  -3.9639999507926404        1.0171190140000606E-003   1.0345310886404555E-006
  -3.9629999507451430        1.0209678848494359E-003   1.0423754218939311E-006
  -3.9619999506976455        1.0248302379575022E-003   1.0502770166320308E-006
  -3.9609999506501481        1.0287061162062804E-003   1.0582362735202092E-006
  -3.9599999506026506        1.0325955625970214E-003   1.0662535958950591E-006
  -3.9589999505551532        1.0364986202504730E-003   1.0743293897811342E-006
  -3.9579999505076557        1.0404153324071502E-003   1.0824640639078810E-006
  -3.9569999504601583        1.0443457424276048E-003   1.0906580297266650E-006
  -3.9559999504126608        1.0482898937926935E-003   1.0989117014278967E-006
  -3.9549999503651634        1.0522478301038495E-003   1.1072254959582596E-006
  -3.9539999503176659        1.0562195950833521E-003   1.1155998330380403E-006
  -3.9529999502701685        1.0602052325745985E-003   1.1240351351785586E-006
  -3.9519999502226710        1.0642047865423738E-003   1.1325318276996993E-006
  -3.9509999501751736        1.0682183010731236E-003   1.1410903387475505E-006
  -3.9499999501276761        1.0722458203752249E-003   1.1497110993121390E-006
  -3.9489999500801787        1.0762873887792599E-003   1.1583945432452777E-006
  -3.9479999500326812        1.0803430507382869E-003   1.1671411072785088E-006
  -3.9469999499851838        1.0844128508281149E-003   1.1759512310411593E-006
  -3.9459999499376863        1.0884968337475770E-003   1.1848253570785003E-006
  -3.9449999498901889        1.0925950443188028E-003   1.1937639308700065E-006
  -3.9439999498426914        1.0967075274874939E-003   1.2027674008477322E-006
  -3.9429999497951940        1.1008343283231982E-003   1.2118362184147870E-006
  -3.9419999497476965        1.1049754920195846E-003   1.2209708379639231E-006
  -3.9409999497001991        1.1091310638947178E-003   1.2301717168962286E-006
  -3.9399999496527016        1.1133010893913354E-003   1.2394393156399342E-006
  -3.9389999496052042        1.1174856140771224E-003   1.2487740976693233E-006
  -3.9379999495577067        1.1216846836449887E-003   1.2581765295237583E-006
  -3.9369999495102093        1.1258983439133442E-003   1.2676470808268109E-006
  -3.9359999494627118        1.1301266408263783E-003   1.2771862243055138E-006
  -3.9349999494152144        1.1343696204543356E-003   1.2867944358097132E-006
  -3.9339999493677169        1.1386273289937946E-003   1.2964721943315428E-006
  -3.9329999493202195        1.1428998127679456E-003   1.3062199820250050E-006
  -3.9319999492727220        1.1471871182268693E-003   1.3160382842256690E-006
  -3.9309999492252246        1.1514892919478154E-003   1.3259275894704814E-006
  -3.9299999491777271        1.1558063806354831E-003   1.3358883895176952E-006
  -3.9289999491302297        1.1601384311222993E-003   1.3459211793669101E-006
  -3.9279999490827322        1.1644854903686992E-003   1.3560264572792299E-006
  -3.9269999490352347        1.1688476054634075E-003   1.3662047247975414E-006
  -3.9259999489877373        1.1732248236237179E-003   1.3764564867669040E-006
  -3.9249999489402398        1.1776171921957751E-003   1.3867822513550611E-006
  -3.9239999488927424        1.1820247586548556E-003   1.3971825300730696E-006
  -3.9229999488452449        1.1864475706056499E-003   1.4076578377960487E-006
  -3.9219999487977475        1.1908856757825452E-003   1.4182086927840493E-006
  -3.9209999487502500        1.1953391220499068E-003   1.4288356167030418E-006
  -3.9199999487027526        1.1998079574023620E-003   1.4395391346460282E-006
  -3.9189999486552551        1.2042922299650833E-003   1.4503197751542730E-006
  -3.9179999486077577        1.2087919879940710E-003   1.4611780702386583E-006
  -3.9169999485602602        1.2133072798764389E-003   1.4721145554011633E-006
  -3.9159999485127628        1.2178381541306975E-003   1.4831297696564646E-006
  -3.9149999484652653        1.2223846594070381E-003   1.4942242555536604E-006
  -3.9139999484177679        1.2269468444876198E-003   1.5053985591981276E-006
  -3.9129999483702704        1.2315247582868536E-003   1.5166532302734932E-006
  -3.9119999483227730        1.2361184498516880E-003   1.5279888220637402E-006
  -3.9109999482752755        1.2407279683618962E-003   1.5394058914754384E-006
  -3.9099999482277781        1.2453533631303609E-003   1.5509049990601005E-006
  -3.9089999481802806        1.2499946836033629E-003   1.5624867090366713E-006
  -3.9079999481327832        1.2546519793608674E-003   1.5741515893141424E-006
  -3.9069999480852857        1.2593253001168116E-003   1.5859002115142974E-006
  -3.9059999480377883        1.2640146957193924E-003   1.5977331509945881E-006
  -3.9049999479902908        1.2687202161513552E-003   1.6096509868711413E-006
  -3.9039999479427934        1.2734419115302820E-003   1.6216543020418984E-006
  -3.9029999478952959        1.2781798321088807E-003   1.6337436832098864E-006
  -3.9019999478477985        1.2829340282752737E-003   1.6459197209066208E-006
  -3.9009999478003010        1.2877045505532885E-003   1.6581830095156467E-006
  -3.8999999477528036        1.2924914496027470E-003   1.6705341472962102E-006
  -3.8989999477053061        1.2972947762197563E-003   1.6829737364070676E-006
  -3.8979999476578087        1.3021145813369994E-003   1.6955023829304293E-006
  -3.8969999476103112        1.3069509160240252E-003   1.7081206968960384E-006
  -3.8959999475628138        1.3118038314875406E-003   1.7208292923053917E-006
  -3.8949999475153163        1.3166733790717028E-003   1.7336287871560960E-006
  -3.8939999474678189        1.3215596102584112E-003   1.7465198034663637E-006
  -3.8929999474203214        1.3264625766675985E-003   1.7595029672996446E-006
  -3.8919999473728240        1.3313823300575244E-003   1.7725789087894029E-006
  -3.8909999473253265        1.3363189223250692E-003   1.7857482621640341E-006
  -3.8899999472778291        1.3412724055060258E-003   1.7990116657719209E-006
  -3.8889999472303316        1.3462428317753952E-003   1.8123697621066349E-006
  -3.8879999471828341        1.3512302534476790E-003   1.8258231978322788E-006
  -3.8869999471353367        1.3562347229771755E-003   1.8393726238089760E-006
  -3.8859999470878392        1.3612562929582728E-003   1.8530186951184991E-006
  -3.8849999470403418        1.3662950161257453E-003   1.8667620710900506E-006
  -3.8839999469928443        1.3713509453550478E-003   1.8806034153261833E-006
  -3.8829999469453469        1.3764241336626125E-003   1.8945433957288731E-006
  -3.8819999468978494        1.3815146342061450E-003   1.9085826845257386E-006
  -3.8809999468503520        1.3866225002849206E-003   1.9227219582964044E-006
  -3.8799999468028545        1.3917477853400803E-003   1.9369618979990182E-006
  -3.8789999467553571        1.3968905429549287E-003   1.9513031889969154E-006
  -3.8779999467078596        1.4020508268552318E-003   1.9657465210854391E-006
  -3.8769999466603622        1.4072286909095140E-003   1.9802925885189044E-006
  -3.8759999466128647        1.4124241891293576E-003   1.9949420900377232E-006
  -3.8749999465653673        1.4176373756696991E-003   2.0096957288956719E-006
  -3.8739999465178698        1.4228683048291301E-003   2.0245542128873225E-006
  -3.8729999464703724        1.4281170310501950E-003   2.0395182543756236E-006
  -3.8719999464228749        1.4333836089196912E-003   2.0545885703196385E-006
  -3.8709999463753775        1.4386680931689690E-003   2.0697658823024371E-006
  -3.8699999463278800        1.4439705386742315E-003   2.0850509165591502E-006
  -3.8689999462803826        1.4492910004568341E-003   2.1004444040051711E-006
  -3.8679999462328851        1.4546295336835876E-003   2.1159470802645314E-006
  -3.8669999461853877        1.4599861936670569E-003   2.1315596856984208E-006
  -3.8659999461378902        1.4653610358658635E-003   2.1472829654338766E-006
  -3.8649999460903928        1.4707541158849875E-003   2.1631176693926312E-006
  -3.8639999460428953        1.4761654894760682E-003   2.1790645523201198E-006
  -3.8629999459953979        1.4815952125377082E-003   2.1951243738146566E-006
  -3.8619999459479004        1.4870433411157760E-003   2.2112978983567700E-006
  -3.8609999459004030        1.4925099314037080E-003   2.2275858953387012E-006
  -3.8599999458529055        1.4979950397428130E-003   2.2439891390940720E-006
  -3.8589999458054081        1.5034987226225742E-003   2.2605084089277122E-006
  -3.8579999457579106        1.5090210366809544E-003   2.2771444891456622E-006
  -3.8569999457104132        1.5145620387047010E-003   2.2938981690853400E-006
  -3.8559999456629157        1.5201217856296485E-003   2.3107702431458711E-006
  -3.8549999456154183        1.5257003345410260E-003   2.3277615108185988E-006
  -3.8539999455679208        1.5312977426737600E-003   2.3448727767177530E-006
  -3.8529999455204234        1.5369140674127816E-003   2.3621048506113001E-006
  -3.8519999454729259        1.5425493662933323E-003   2.3794585474519610E-006
  -3.8509999454254285        1.5482036970012691E-003   2.3969346874083978E-006
  -3.8499999453779310        1.5538771173733720E-003   2.4145340958965802E-006
  -3.8489999453304335        1.5595696853976501E-003   2.4322576036113253E-006
  -3.8479999452829361        1.5652814592136504E-003   2.4501060465580145E-006
  -3.8469999452354386        1.5710124971127623E-003   2.4680802660844771E-006
  -3.8459999451879412        1.5767628575385278E-003   2.4861811089130639E-006
  -3.8449999451404437        1.5825325990869484E-003   2.5044094271728922E-006
  -3.8439999450929463        1.5883217805067946E-003   2.5227660784322742E-006
  -3.8429999450454488        1.5941304606999136E-003   2.5412519257313186E-006
  -3.8419999449979514        1.5999586987215366E-003   2.5598678376147129E-006
  -3.8409999449504539        1.6058065537805917E-003   2.5786146881647001E-006
  -3.8399999449029565        1.6116740852400108E-003   2.5974933570342257E-006
  -3.8389999448554590        1.6175613526170417E-003   2.6165047294802736E-006
  -3.8379999448079616        1.6234684155835555E-003   2.6356496963973801E-006
  -3.8369999447604641        1.6293953339663581E-003   2.6549291543513398E-006
  -3.8359999447129667        1.6353421677475024E-003   2.6743440056131005E-006
  -3.8349999446654692        1.6413089770645976E-003   2.6938951581928357E-006
  -3.8339999446179718        1.6472958222111219E-003   2.7135835258742159E-006
  -3.8329999445704743        1.6533027636367328E-003   2.7334100282488582E-006
  -3.8319999445229769        1.6593298619475799E-003   2.7533755907509747E-006
  -3.8309999444754794        1.6653771779066176E-003   2.7734811446922097E-006
  -3.8299999444279820        1.6714447724339161E-003   2.7937276272966657E-006
  -3.8289999443804845        1.6775327066069756E-003   2.8141159817361256E-006
  -3.8279999443329871        1.6836410416610390E-003   2.8346471571654685E-006
  -3.8269999442854896        1.6897698389894049E-003   2.8553221087582793E-006
  -3.8259999442379922        1.6959191601437430E-003   2.8761417977426588E-006
  -3.8249999441904947        1.7020890668344049E-003   2.8971071914372152E-006
  -3.8239999441429973        1.7082796209307420E-003   2.9182192632872797E-006
  -3.8229999440954998        1.7144908844614166E-003   2.9394789929012905E-006
  -3.8219999440480024        1.7207229196147204E-003   2.9608873660874075E-006
